mes,conglome,vivienda,hogar,parentesco,nivel_educativo,edad_jefe,sexo_jefe,pobreza,tamano_hogar,dominio,estrato,factor07,pobre_binario
08,006747,098,11,3,primaria incompleta,9,Mujer,Pobre No Extremo,5.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,1
08,006747,146,11,1,secundaria completa,58,Hombre,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,0
08,006747,146,11,2,primaria incompleta,57,Mujer,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,0
08,006747,146,11,3,sup. no univ. completa,32,Mujer,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,0
08,006747,146,11,5,primaria incompleta,12,Mujer,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,0
08,006747,146,11,5,educación inicial,6,Mujer,No Pobre,5.0,costa centro,"de 100,000 a 499,999 habitantes",257.6450500488281,0
08,006774,073,11,1,primaria incompleta,70,Hombre,No Pobre,4.0,costa centro,"de 2,000 a 19,999 habitantes",177.39031982421875,0
08,006774,073,11,2,primaria incompleta,70,Mujer,No Pobre,4.0,costa centro,"de 2,000 a 19,999 habitantes",177.39031982421875,0
08,006774,073,11,3,secundaria completa,48,Mujer,No Pobre,4.0,costa centro,"de 2,000 a 19,999 habitantes",177.39031982421875,0
08,006774,073,11,3,secundaria incompleta,44,Mujer,No Pobre,4.0,costa centro,"de 2,000 a 19,999 habitantes",177.39031982421875,0
08,006835,013,11,1,primaria incompleta,82,Mujer,No Pobre,4.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,013,11,3,sup. no univ. completa,51,Mujer,No Pobre,4.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,013,11,5,sup. univ. incompleta,20,Mujer,No Pobre,4.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,013,11,5,primaria incompleta,11,Mujer,No Pobre,4.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,057,11,1,secundaria incompleta,53,Mujer,No Pobre,6.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,057,11,3,sup. no univ. incompleta,37,Hombre,No Pobre,6.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,057,11,4,secundaria completa,39,Mujer,No Pobre,6.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,057,11,10,sup. no univ. incompleta,21,Hombre,No Pobre,6.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,057,11,5,secundaria incompleta,16,Mujer,No Pobre,6.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,057,11,5,educación inicial,7,Mujer,No Pobre,6.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006835,186,11,1,secundaria completa,79,Hombre,No Pobre,1.0,costa centro,"de 20,000 a 49,999 habitantes",232.9491424560547,0
08,006895,043,11,1,sup. univ. completa,68,Mujer,No Pobre,4.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,043,11,3,maestría / doctorado,38,Hombre,No Pobre,4.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,043,11,4,maestría / doctorado,35,Mujer,No Pobre,4.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,043,11,6,primaria incompleta,95,Mujer,No Pobre,4.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,055,11,1,sup. univ. completa,50,Hombre,No Pobre,1.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,089,11,1,secundaria completa,55,Hombre,No Pobre,2.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,089,11,2,secundaria completa,57,Mujer,No Pobre,2.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,099,11,1,secundaria incompleta,46,Mujer,No Pobre,2.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006895,099,11,3,secundaria completa,28,Mujer,No Pobre,2.0,sierra centro,"de 100,000 a 499,999 habitantes",91.79073333740234,0
08,006899,010,11,1,sup. no univ. completa,48,Hombre,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,0
08,006899,010,11,2,sup. no univ. completa,43,Mujer,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,0
08,006899,010,11,3,secundaria completa,17,Mujer,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,0
08,006899,010,11,3,primaria incompleta,9,Mujer,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,0
08,006899,010,11,3,educación inicial,6,Mujer,No Pobre,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,0
08,006899,050,11,1,sup. univ. completa,75,Hombre,Pobre No Extremo,3.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,1
08,006899,050,11,2,sup. univ. completa,60,Mujer,Pobre No Extremo,3.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,1
08,006899,050,11,3,secundaria incompleta,15,Mujer,Pobre No Extremo,3.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,1
08,006899,071,11,1,secundaria incompleta,40,Mujer,Pobre Extremo,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,1
08,006899,071,11,3,sup. univ. incompleta,23,Mujer,Pobre Extremo,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,1
08,006899,071,11,3,secundaria incompleta,18,Hombre,Pobre Extremo,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,1
08,006899,071,11,3,primaria completa,12,Hombre,Pobre Extremo,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,1
08,006899,071,11,3,primaria incompleta,8,Hombre,Pobre Extremo,5.0,sierra centro,"de 100,000 a 499,999 habitantes",186.4152069091797,1
08,006998,025,11,1,secundaria completa,43,Hombre,No Pobre,3.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,025,11,2,secundaria completa,43,Mujer,No Pobre,3.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,025,11,3,secundaria incompleta,15,Hombre,No Pobre,3.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,047,11,1,secundaria completa,49,Hombre,Pobre No Extremo,3.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,1
08,006998,047,11,2,secundaria completa,49,Mujer,Pobre No Extremo,3.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,1
08,006998,047,11,3,sup. no univ. completa,25,Hombre,Pobre No Extremo,3.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,1
08,006998,054,11,1,primaria incompleta,71,Mujer,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,054,11,3,secundaria completa,41,Hombre,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,085,11,1,secundaria completa,48,Hombre,No Pobre,3.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,085,11,2,secundaria completa,49,Mujer,No Pobre,3.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,085,11,3,secundaria incompleta,14,Mujer,No Pobre,3.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,146,11,1,sup. univ. incompleta,62,Mujer,No Pobre,1.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,175,11,1,primaria completa,36,Hombre,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,006998,175,11,2,primaria incompleta,43,Mujer,No Pobre,2.0,selva,"de 2,000 a 19,999 habitantes",269.51556396484375,0
08,007018,026,11,1,maestría / doctorado,63,Hombre,No Pobre,2.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,026,11,2,sup. univ. completa,65,Mujer,No Pobre,2.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,049,11,1,primaria incompleta,52,Mujer,Pobre No Extremo,2.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,049,11,3,secundaria incompleta,13,Hombre,Pobre No Extremo,2.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,050,11,1,primaria completa,77,Hombre,No Pobre,1.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,051,11,1,secundaria completa,35,Hombre,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,051,11,2,primaria incompleta,26,Mujer,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,051,11,3,primaria incompleta,10,Mujer,No Pobre,4.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,052,11,1,primaria incompleta,56,Hombre,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,052,11,2,primaria incompleta,55,Mujer,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,052,11,3,primaria incompleta,22,Hombre,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,052,11,3,secundaria incompleta,16,Hombre,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,052,11,3,secundaria incompleta,13,Mujer,No Pobre,5.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007018,053,11,1,primaria incompleta,34,Mujer,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,053,11,2,secundaria incompleta,40,Hombre,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,053,11,3,secundaria completa,18,Hombre,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,053,11,3,secundaria incompleta,16,Hombre,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,053,11,3,primaria completa,13,Hombre,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,053,11,3,primaria incompleta,9,Hombre,Pobre No Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,059,11,1,secundaria incompleta,50,Hombre,Pobre No Extremo,4.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,059,11,2,secundaria completa,39,Mujer,Pobre No Extremo,4.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,059,11,3,primaria completa,12,Mujer,Pobre No Extremo,4.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,059,11,3,educación inicial,7,Hombre,Pobre No Extremo,4.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,059,11,6,sin nivel,77,Mujer,Pobre No Extremo,4.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,060,11,1,secundaria incompleta,41,Hombre,Pobre No Extremo,3.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007018,060,11,6,sin nivel,78,Hombre,Pobre No Extremo,3.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,058,11,1,secundaria incompleta,29,Hombre,Pobre Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,058,11,2,primaria completa,32,Mujer,Pobre Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,058,11,3,secundaria incompleta,15,Hombre,Pobre Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,058,11,3,primaria incompleta,13,Hombre,Pobre Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,058,11,3,primaria incompleta,9,Hombre,Pobre Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,058,11,3,sin nivel,5,Hombre,Pobre Extremo,6.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,060,11,1,sin nivel,47,Mujer,Pobre Extremo,5.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,060,11,3,primaria incompleta,12,Mujer,Pobre Extremo,5.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,060,11,3,primaria completa,17,Mujer,Pobre Extremo,5.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,060,11,3,primaria completa,19,Mujer,Pobre Extremo,5.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,1
08,007019,078,11,1,primaria completa,66,Hombre,No Pobre,3.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007019,078,11,2,primaria completa,62,Mujer,No Pobre,3.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007019,078,11,3,primaria completa,38,Hombre,No Pobre,3.0,selva,Área de empadronamiento rural (aer) compuesto,164.83851623535156,0
08,007057,111,11,1,primaria incompleta,70,Hombre,Pobre No Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,1
08,007057,111,11,2,primaria incompleta,70,Mujer,Pobre No Extremo,2.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,1
08,007057,114,11,1,sin nivel,77,Mujer,No Pobre,1.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,0
08,007057,115,11,1,primaria completa,45,Hombre,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,1
08,007057,115,11,2,primaria completa,45,Mujer,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,1
08,007057,115,11,3,secundaria completa,18,Mujer,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,1
08,007057,115,11,3,primaria incompleta,10,Mujer,Pobre No Extremo,4.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,1
08,007057,117,11,1,primaria incompleta,43,Hombre,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,0
08,007057,117,11,2,primaria completa,45,Mujer,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,0
08,007057,117,11,3,sup. no univ. completa,22,Mujer,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,0
08,007057,117,11,3,sup. no univ. incompleta,20,Mujer,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,0
08,007057,117,11,3,primaria incompleta,9,Mujer,No Pobre,5.0,sierra centro,Área de empadronamiento rural (aer) compuesto,175.69895935058594,0
08,007115,014,11,1,sup. univ. completa,57,Hombre,No Pobre,1.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,023,11,1,secundaria completa,71,Mujer,No Pobre,1.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,030,11,1,secundaria incompleta,43,Hombre,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,030,11,3,sup. no univ. incompleta,20,Hombre,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,030,11,3,secundaria completa,16,Mujer,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,030,11,3,primaria incompleta,8,Hombre,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,053,11,1,secundaria incompleta,46,Hombre,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,053,11,3,sup. univ. incompleta,26,Mujer,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,053,11,3,secundaria completa,19,Hombre,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,053,11,3,primaria completa,12,Hombre,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,069,11,1,sup. univ. completa,78,Mujer,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,069,11,5,sup. univ. completa,35,Hombre,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,069,11,10,maestría / doctorado,33,Mujer,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,069,11,10,secundaria completa,54,Mujer,No Pobre,4.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,128,11,1,,36,Mujer,No Pobre,5.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,128,11,3,,15,Mujer,No Pobre,5.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,128,11,6,primaria completa,61,Mujer,No Pobre,5.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,128,11,11,sup. univ. completa,32,Mujer,No Pobre,5.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,128,11,11,sup. univ. completa,27,Mujer,No Pobre,5.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,161,11,1,sup. no univ. incompleta,67,Hombre,No Pobre,3.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,161,11,3,sup. univ. completa,32,Mujer,No Pobre,3.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007115,161,11,11,sup. univ. completa,70,Hombre,No Pobre,3.0,costa norte,"de 500,000 a más habitantes",237.94102478027344,0
08,007134,062,11,1,sup. no univ. completa,46,Mujer,No Pobre,3.0,costa norte,"de 500,000 a más habitantes",249.42782592773438,0
08,007134,062,11,3,primaria incompleta,11,Mujer,No Pobre,3.0,costa norte,"de 500,000 a más habitantes",249.42782592773438,0
08,007134,062,11,3,educación inicial,5,Hombre,No Pobre,3.0,costa norte,"de 500,000 a más habitantes",249.42782592773438,0
08,007134,104,12,1,secundaria completa,71,Hombre,No Pobre,3.0,costa norte,"de 500,000 a más habitantes",249.42782592773438,0
08,007134,104,12,3,sup. univ. completa,46,Mujer,No Pobre,3.0,costa norte,"de 500,000 a más habitantes",249.42782592773438,0
08,007134,104,12,5,secundaria incompleta,15,Mujer,No Pobre,3.0,costa norte,"de 500,000 a más habitantes",249.42782592773438,0
08,007134,104,22,1,sup. univ. completa,42,Mujer,No Pobre,2.0,costa norte,"de 500,000 a más habitantes",249.42782592773438,0
08,007134,104,22,3,secundaria completa,17,Mujer,No Pobre,2.0,costa norte,"de 500,000 a más habitantes",249.42782592773438,0
